City,School,Address,Type,Start,End,Grade,Count
札幌市立,円山小学校,札幌市中央区北1条西25丁目,学級閉鎖,2015/03/13,2015/03/16,１年,37
札幌市立,平岡中央小学校,札幌市清田区平岡５条３丁目９番１号,学級閉鎖,2015/03/14,2015/03/17,６年,38
