City,School,Address,Type,Start,End,Grade,Count
札幌市立,日新小学校,札幌市中央区北8条西25丁目,学級閉鎖,2015/03/20,2015/03/23,１年,33
札幌市立,北白石中学校,札幌市白石区北郷６条３丁目５番１号,学級閉鎖,2015/03/21,2015/03/23,１年,34
