City,School,Address,Type,Start,End,Grade,Count
札幌市立,本郷小学校,札幌市白石区南郷通10丁目南３－１,学年閉鎖,2014/12/20,2014/12/22,５年,53
札幌市立,本郷小学校,札幌市白石区南郷通10丁目南３－１,学年閉鎖,2014/12/20,2014/12/22,６年,59
札幌市立,本郷小学校,札幌市白石区南郷通10丁目南３－１,学級閉鎖,2014/12/20,2014/12/22,,12
札幌市立,本郷小学校,札幌市白石区南郷通10丁目南３－１,学級閉鎖,2014/12/20,2014/12/22,,12
札幌市立,本通小学校,札幌市白石区平和通9丁目,学級閉鎖,2014/12/20,2014/12/23,３年,32
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/20,2014/12/22,１年,30
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/20,2014/12/22,４年,38
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/20,2014/12/22,４年,40
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,１年,28
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,１年,28
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,２年,33
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,３年,31
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,４年,28
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/20,2014/12/22,４年,27
札幌市立,信濃小学校,札幌市厚別区厚別中央4条3丁目,学級閉鎖,2014/12/20,2014/12/23,６年,28
札幌市立,共栄小学校,札幌市厚別区厚別南2丁目21－22,学級閉鎖,2014/12/20,2014/12/23,４年,29
札幌市立,共栄小学校,札幌市厚別区厚別南2丁目21－22,学級閉鎖,2014/12/20,2014/12/23,４年,30
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学年閉鎖,2014/12/20,2014/12/22,２年,76
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/20,2014/12/23,２年,25
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/20,2014/12/22,２年,24
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/20,2014/12/22,３年,39
札幌市立,平岡中央小学校,札幌市清田区平岡５条３丁目９番１号,学級閉鎖,2014/12/20,2014/12/22,１年,32
札幌市立,平岡中央小学校,札幌市清田区平岡５条３丁目９番１号,学級閉鎖,2014/12/20,2014/12/22,１年,31
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/20,2014/12/23,１年,29
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/20,2014/12/23,２年,30
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/20,2014/12/23,５年,32
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/20,2014/12/23,６年,40
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/20,2014/12/23,６年,39
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/20,2014/12/23,１年,30
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/20,2014/12/23,２年,29
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/20,2014/12/23,６年,34
札幌市立,星置東小学校,札幌市手稲区星置2条1丁目,学級閉鎖,2014/12/20,2014/12/23,５年,31
札幌市立,北陽中学校,札幌市北区北34条西7丁目3番1号,学級閉鎖,2014/12/20,2014/12/22,３年,36
札幌市立,新琴似北中学校,札幌市北区新琴似10条10丁目,学級閉鎖,2014/12/20,2014/12/22,３年,38
札幌市立,上篠路中学校,札幌市北区篠路町上篠路116番地14,学級閉鎖,2014/12/20,2014/12/22,１年,31
札幌市立,屯田北中学校,札幌市北区屯田9条4丁目,学級閉鎖,2014/12/20,2014/12/23,１年,34
札幌市立,屯田北中学校,札幌市北区屯田9条4丁目,学級閉鎖,2014/12/20,2014/12/23,２年,37
札幌市立,北栄中学校,札幌市東区北３３条東２丁目,学級閉鎖,2014/12/20,2014/12/23,２年,33
札幌市立,丘珠中学校,札幌市東区丘珠町674番地,学級閉鎖,2014/12/20,2014/12/22,１年,29
札幌市立,信濃中学校,札幌市厚別区厚別中央3条2丁目,学級閉鎖,2014/12/20,2014/12/22,１年,33
札幌市立,西岡北中学校,札幌市豊平区西岡３条８丁目１－１,学級閉鎖,2014/12/20,2014/12/22,３年,32
札幌市立,北野台中学校,札幌市清田区北野四条四丁目十三番一号,学年閉鎖,2014/12/20,2014/12/22,２年,86
札幌市立,常盤中学校,札幌市南区常盤2条2丁目,学級閉鎖,2014/12/20,2014/12/22,１年,30
札幌市立,宮の丘中学校,札幌市西区西野3条10丁目,学級閉鎖,2014/12/20,2014/12/23,２年,33
札幌市立,稲陵中学校,札幌市手稲区曙7条2丁目6-50,学級閉鎖,2014/12/20,2014/12/23,１年,33
