City,School,Address,Type,Start,End,Grade,Count
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学年閉鎖,2014/12/16,2014/12/19,,2
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学級閉鎖,2014/12/16,2014/12/19,,3
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学級閉鎖,2014/12/16,2014/12/19,,4
札幌市立,平和通小学校,札幌市白石区本通15丁目北3-1,学年閉鎖,2014/12/16,2014/12/18,,3
札幌市立,平和通小学校,札幌市白石区本通15丁目北3-1,学年閉鎖,2014/12/16,2014/12/18,,4
札幌市立,平和通小学校,札幌市白石区本通15丁目北3-1,学級閉鎖,2014/12/16,2014/12/18,,6
札幌市立,南白石小学校,札幌市白石区南郷通,学年閉鎖,2014/12/16,2014/12/18,,5
札幌市立,菊水小学校,札幌市白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/16,2014/12/19,,2
札幌市立,菊水小学校,札幌市白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/17,2014/12/20,,3
札幌市立,川北小学校,札幌市白石区川北4条2丁目,学級閉鎖,2014/12/17,2014/12/19,,3
札幌市立,川北小学校,札幌市白石区川北4条2丁目,学級閉鎖,2014/12/17,2014/12/19,,5
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/16,2014/12/18,,5
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/16,2014/12/18,,5
札幌市立,信濃小学校,札幌市厚別区厚別中央4条3丁目,学級閉鎖,2014/12/17,2014/12/19,,4
札幌市立,信濃小学校,札幌市厚別区厚別中央4条3丁目,学級閉鎖,2014/12/17,2014/12/19,,6
札幌市立,共栄小学校札幌市厚別区厚別南2丁目21-22学級閉鎖2014/12/16(火)2014/12/19(金)1年33
札幌市立,大谷地東小学校,札幌市厚別区大谷地東,学年閉鎖,2014/12/16,2014/12/18,,2
札幌市立,厚別東小学校,札幌市厚別区厚別東4条8丁目,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学年閉鎖,2014/12/16,2014/12/20,,1
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学級閉鎖,2014/12/17,2014/12/21,,5
札幌市立,旭小学校,札幌市豊平区水車町,学年閉鎖,2014/12/16,2014/12/18,,1
札幌市立,旭小学校,札幌市豊平区水車町,学年閉鎖,2014/12/16,2014/12/18,,3
札幌市立,旭小学校,札幌市豊平区水車町,学級閉鎖,2014/12/16,2014/12/18,,4
札幌市立,平岸小学校,札幌市豊平区平岸2条14丁目1-28,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,平岸小学校,札幌市豊平区平岸2条14丁目1-28,学級閉鎖,2014/12/16,2014/12/18,,6
札幌市立,豊園小学校,札幌市豊平区美園一条,学級閉鎖,2014/12/16,2014/12/18,,4
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,,1
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,,1
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,,2
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学級閉鎖,2014/12/16,2014/12/18,,4
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学年閉鎖,2014/12/16,2014/12/18,,5
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学年閉鎖,2014/12/16,2014/12/18,,6
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学年閉鎖,2014/12/16,2014/12/18,,5
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,6
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,6
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,8
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/17,2014/12/19,,2
札幌市立,清田緑小学校,札幌市清田区清田7条3丁目,学級閉鎖,2014/12/17,2014/12/21,,2
札幌市立,平岡公園小学校,札幌市清田区平岡公園東5丁目9-1,学級閉鎖,2014/12/16,2014/12/18,,3
札幌市立,石山東小学校,札幌市南区石山東5丁目6-1,学年閉鎖,2014/12/16,2014/12/18,,3
札幌市立,真駒内公園小学校,札幌市南区真駒内曙町2丁目1-1,学級閉鎖,2014/12/16,2014/12/18,,3
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,,1
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,,5
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,,6
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目1-2,学級閉鎖,2014/12/16,2014/12/20,,4
札幌市立,八軒小学校,札幌市西区八軒4条西1丁目,学級閉鎖,2014/12/17,2014/12/19,,5
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,手稲西小学校,札幌市手稲区金山3条2丁目8番60号,学級閉鎖,2014/12/17,2014/12/21,,5
札幌市立,手稲西小学校,札幌市手稲区金山3条2丁目8番60号,学年閉鎖,2014/12/17,2014/12/21,,6
札幌市立,手稲北小学校,札幌市手稲区手稲山口653の2,学級閉鎖,2014/12/17,2014/12/19,,1
札幌市立,中央中学校,札幌市中央区北4条東3丁目1-1,学級閉鎖,2014/12/16,2014/12/19,,2
札幌市立,山鼻中学校,札幌市中央区南23条西13丁目1番1号,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,北辰中学校,札幌市北区北18条西2丁目,学級閉鎖,2014/12/16,2014/12/18,,3
札幌市立,北辰中学校,札幌市北区北18条西2丁目,学級閉鎖,2014/12/17,2014/12/19,,2
札幌市立,北陽中学校,札幌市北区北34条西7丁目3番1号,学級閉鎖,2014/12/16,2014/12/19,,1
札幌市立,新琴似北中学校,札幌市北区新琴似10条10丁目,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,屯田北中学校,札幌市北区屯田9条4丁目,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,札幌中学校,札幌市東区伏古8条1丁目,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,丘珠中学校,札幌市東区丘珠町674番地,学級閉鎖,2014/12/17,2014/12/19,,2
札幌市立,札苗北中学校,札幌市東区東苗穂10条3丁目16番20号,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,札苗北中学校,札幌市東区東苗穂10条3丁目16番20号,学級閉鎖,2014/12/16,2014/12/18,,3
札幌市立,幌東中学校,札幌市白石区菊水6条3丁目2-51,学年閉鎖,2014/12/16,2014/12/19,,1
札幌市立,幌東中学校,札幌市白石区菊水6条3丁目2-51,学級閉鎖,2014/12/16,2014/12/19,,2
札幌市立,北白石中学校,札幌市白石区北郷6条3丁目5番1号,学級閉鎖,2014/12/17,2014/12/19,,1
札幌市立,北都中学校,札幌市白石区川下749番地56,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,北都中学校,札幌市白石区川下749番地56,学級閉鎖,2014/12/16,2014/12/18,,3
札幌市立,もみじ台南中学校,札幌市厚別区もみじ台南7丁目3-1,学級閉鎖,2014/12/17,2014/12/19,,3
札幌市立,厚別南中学校,札幌市厚別区大谷地東,学級閉鎖,2014/12/17,2014/12/19,,1
札幌市立,八条中学校,札幌市豊平区豊平八条13丁目2番1号,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,八条中学校,札幌市豊平区豊平八条13丁目2番1号,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,平岸中学校,札幌市豊平区平岸一条二十一丁目,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,中の島中学校,札幌市豊平区中の島2条3丁目,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学級閉鎖,2014/12/16,2014/12/18,,1
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学年閉鎖,2014/12/13,2014/12/18,,2
札幌市立,八軒中学校札幌市西区八軒八条西八丁目1-1学級閉鎖2014/12/16(火)2014/12/18(木)1年31
札幌市立,西野中学校,札幌市西区西野八条,学級閉鎖,2014/12/16,2014/12/18,,2
札幌市立,稲陵中学校,札幌市手稲区曙7条2丁目6-50,学級閉鎖,2014/12/17,2014/12/19,,2
