City,School,Address,Type,Start,End,Grade,Count
札幌市立,栄北小学校,東区北47条東6丁目1番1号,学級閉鎖,2014/12/09,2014/12/11,１年,28
札幌市立,栄北小学校,東区北47条東6丁目1番1号,学級閉鎖,2014/12/09,2014/12/11,６年,32
札幌市立,札苗北小学校,東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/09,2014/12/11,１年,34
札幌市立,札苗北小学校,東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/09,2014/12/11,１年,34
札幌市立,札苗北小学校,東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/09,2014/12/11,１年,33
札幌市立,札苗北小学校,東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/09,2014/12/11,４年,36
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,１年,26
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学年閉鎖,2014/12/09,2014/12/11,３年,71
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,４年,31
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,５年,29
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,５年,29
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,６年,29
札幌市立,伏古北小学校,東区伏古11条1丁目2-10,学級閉鎖,2014/12/09,2014/12/11,６年,29
札幌市立,札苗緑小学校,東区東苗穂１３条４丁目９－３０,学級閉鎖,2014/12/09,2014/12/11,２年,32
札幌市立,幌東小学校,白石区菊水6条3丁目,学級閉鎖,2014/12/09,2014/12/11,３年,34
札幌市立,幌東小学校,白石区菊水6条3丁目,学級閉鎖,2014/12/09,2014/12/11,４年,29
札幌市立,幌東小学校,白石区菊水6条3丁目,学年閉鎖,2014/12/09,2014/12/11,５年,65
札幌市立,菊水小学校,白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/09,2014/12/12,１年,28
札幌市立,菊水小学校,白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/09,2014/12/12,２年,31
札幌市立,上野幌小学校,厚別区厚別南７丁目９番１号,学年閉鎖,2014/12/09,2014/12/12,２年,27
札幌市立,上野幌小学校,厚別区厚別南７丁目９番１号,学年閉鎖,2014/12/09,2014/12/12,５年,39
札幌市立,上野幌小学校,厚別区厚別南７丁目９番１号,学年閉鎖,2014/12/09,2014/12/12,６年,33
札幌市立,平岸小学校,豊平区平岸２条１４丁目１－２８,学級閉鎖,2014/12/09,2014/12/11,２年,31
札幌市立,平岸小学校,豊平区平岸２条１４丁目１－２８,学年閉鎖,2014/12/09,2014/12/11,４年,102
札幌市立,平岸小学校,豊平区平岸２条１４丁目１－２８,学級閉鎖,2014/12/09,2014/12/11,５年,31
札幌市立,琴似中央小学校,西区八軒7条東1丁目,学級閉鎖,2014/12/09,2014/12/11,１年,32
札幌市立,琴似中央小学校,西区八軒7条東1丁目,学級閉鎖,2014/12/09,2014/12/11,２年,31
札幌市立,琴似中央小学校,西区八軒7条東1丁目,学級閉鎖,2014/12/09,2014/12/11,５年,27
札幌市立,札幌中学校,東区伏古8条1丁目,学級閉鎖,2014/12/09,2014/12/11,１年,35
札幌市立,平岡中学校,清田区平岡2条5丁目4番10号,学級閉鎖,2014/12/09,2014/12/11,３年,36
札幌市立,澄川中学校,南区澄川6条6丁目1-10,学級閉鎖,2014/12/09,2014/12/11,１年,33
